--- seqs per file 30000
RBP Num,Pearson Correlation,Train Time (Seconds),Evalute Time (Seconds),Seed
RBP11,0.03493012395640831,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '+', '+', 'x')"
RBP11,0.0491389761176258,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '+', '-', '+')"
RBP11,-0.012429076237076958,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '+', '-', '-')"
RBP11,-0.012429076237076927,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '+', '-', 'x')"
RBP11,0.0491389761176258,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '+', 'x', '+')"
RBP11,-0.012429076237076927,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '+', 'x', '-')"
RBP11,-0.01242907623707693,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '+', 'x', 'x')"
RBP11,0.09140931712843552,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '-', '+', '+')"
RBP11,0.04099689145610171,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '-', '+', '-')"
RBP11,0.040996891456101754,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '-', '+', 'x')"
RBP11,0.05443186648139605,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '-', '-', '+')"
RBP11,-0.004870055140569395,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '-', '-', '-')"
RBP11,-0.004870055140569395,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '-', '-', 'x')"
RBP11,0.05443186648139608,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '-', 'x', '+')"
RBP11,-0.004870055140569395,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '-', 'x', '-')"
RBP11,-0.004870055140569393,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', '-', 'x', 'x')"
RBP11,0.09140931712843561,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', 'x', '+', '+')"
RBP11,0.040996891456101754,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', 'x', '+', '-')"
RBP11,0.04099689145610183,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', 'x', '+', 'x')"
RBP11,0.05443186648139608,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', 'x', '-', '+')"
RBP11,-0.004870055140569395,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', 'x', '-', '-')"
RBP11,-0.004870055140569384,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', 'x', '-', 'x')"
RBP11,0.05443186648139605,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', 'x', 'x', '+')"
RBP11,-0.004870055140569384,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', 'x', 'x', '-')"
RBP11,-0.004870055140569395,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '+', 'x', 'x', 'x')"
RBP11,0.09206929161854835,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '+', '+', '+')"
RBP11,0.04188004418039635,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '+', '+', '-')"
RBP11,0.041880044180396384,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '+', '+', 'x')"
RBP11,0.055272804636074827,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '+', '-', '+')"
RBP11,-0.003881358897001078,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '+', '-', '-')"
RBP11,-0.003881358897001078,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '+', '-', 'x')"
RBP11,0.05527280463607475,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '+', 'x', '+')"
RBP11,-0.003881358897001078,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '+', 'x', '-')"
RBP11,-0.0038813588970010673,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '+', 'x', 'x')"
RBP11,0.0936023736326107,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '-', '+', '+')"
RBP11,0.04665787022291126,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '-', '+', '-')"
RBP11,0.04665787022291126,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '-', '+', 'x')"
RBP11,0.059145872056882216,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '-', '-', '+')"
RBP11,0.0032073771629981345,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '-', '-', '-')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '-', '-', 'x')"
RBP11,0.059145872056882196,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '-', 'x', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '-', 'x', '-')"
RBP11,0.0032073771629981475,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', '-', 'x', 'x')"
RBP11,0.0936023736326107,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', 'x', '+', '+')"
RBP11,0.04665787022291127,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', 'x', '+', '-')"
RBP11,0.04665787022291137,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', 'x', '+', 'x')"
RBP11,0.059145872056882196,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', 'x', '-', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', 'x', '-', '-')"
RBP11,0.0032073771629981475,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', 'x', '-', 'x')"
RBP11,0.05914587205688224,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', 'x', 'x', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', 'x', 'x', '-')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', '-', 'x', 'x', 'x')"
RBP11,0.09206929161854831,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '+', '+', '+')"
RBP11,0.041880044180396384,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '+', '+', '-')"
RBP11,0.04188004418039638,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '+', '+', 'x')"
RBP11,0.05527280463607474,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '+', '-', '+')"
RBP11,-0.0038813588970010764,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '+', '-', '-')"
RBP11,-0.0038813588970010703,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '+', '-', 'x')"
RBP11,0.05527280463607477,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '+', 'x', '+')"
RBP11,-0.0038813588970010703,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '+', 'x', '-')"
RBP11,-0.00388135889700107,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '+', 'x', 'x')"
RBP11,0.0936023736326107,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '-', '+', '+')"
RBP11,0.04665787022291127,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '-', '+', '-')"
RBP11,0.04665787022291127,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '-', '+', 'x')"
RBP11,0.059145872056882196,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '-', '-', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '-', '-', '-')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '-', '-', 'x')"
RBP11,0.05914587205688224,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '-', 'x', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '-', 'x', '-')"
RBP11,0.0032073771629981492,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', '-', 'x', 'x')"
RBP11,0.09360237363261066,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', 'x', '+', '+')"
RBP11,0.046657870222911284,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', 'x', '+', '-')"
RBP11,0.04665787022291137,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', 'x', '+', 'x')"
RBP11,0.05914587205688224,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', 'x', '-', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', 'x', '-', '-')"
RBP11,0.0032073771629981492,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', 'x', '-', 'x')"
RBP11,0.059145872056882244,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', 'x', 'x', '+')"
RBP11,0.0032073771629981492,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', 'x', 'x', '-')"
RBP11,0.003207377162998146,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', '-', 'x', 'x', 'x', 'x')"
RBP11,0.08831041247082576,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '+', '+', '+')"
RBP11,0.03493012395640831,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '+', '+', '-')"
RBP11,0.03493012395640831,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '+', '+', 'x')"
RBP11,0.049138976117625736,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '+', '-', '+')"
RBP11,-0.01242907623707695,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '+', '-', '-')"
RBP11,-0.012429076237076932,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '+', '-', 'x')"
RBP11,0.04913897611762581,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '+', 'x', '+')"
RBP11,-0.01242907623707693,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '+', 'x', '-')"
RBP11,-0.012429076237076918,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '+', 'x', 'x')"
RBP11,0.09140931712843561,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '-', '+', '+')"
RBP11,0.04099689145610176,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '-', '+', '-')"
RBP11,0.04099689145610182,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '-', '+', 'x')"
RBP11,0.05443186648139608,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '-', '-', '+')"
RBP11,-0.004870055140569399,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '-', '-', '-')"
RBP11,-0.004870055140569384,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '-', '-', 'x')"
RBP11,0.05443186648139604,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '-', 'x', '+')"
RBP11,-0.004870055140569384,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '-', 'x', '-')"
RBP11,-0.004870055140569405,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', '-', 'x', 'x')"
RBP11,0.09140931712843552,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', 'x', '+', '+')"
RBP11,0.04099689145610182,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', 'x', '+', '-')"
RBP11,0.040996891456101824,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', 'x', '+', 'x')"
RBP11,0.05443186648139604,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', 'x', '-', '+')"
RBP11,-0.0048700551405694015,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', 'x', '-', '-')"
RBP11,-0.004870055140569405,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', 'x', '-', 'x')"
RBP11,0.05443186648139608,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', 'x', 'x', '+')"
RBP11,-0.004870055140569403,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', 'x', 'x', '-')"
RBP11,-0.004870055140569397,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '+', 'x', 'x', 'x')"
RBP11,0.09206929161854831,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '+', '+', '+')"
RBP11,0.04188004418039635,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '+', '+', '-')"
RBP11,0.04188004418039637,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '+', '+', 'x')"
RBP11,0.05527280463607474,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '+', '-', '+')"
RBP11,-0.0038813588970010764,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '+', '-', '-')"
RBP11,-0.00388135889700107,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '+', '-', 'x')"
RBP11,0.05527280463607477,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '+', 'x', '+')"
RBP11,-0.00388135889700107,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '+', 'x', '-')"
RBP11,-0.003881358897001072,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '+', 'x', 'x')"
RBP11,0.0936023736326107,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '-', '+', '+')"
RBP11,0.04665787022291127,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '-', '+', '-')"
RBP11,0.04665787022291127,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '-', '+', 'x')"
RBP11,0.059145872056882196,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '-', '-', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '-', '-', '-')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '-', '-', 'x')"
RBP11,0.05914587205688224,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '-', 'x', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '-', 'x', '-')"
RBP11,0.0032073771629981492,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', '-', 'x', 'x')"
RBP11,0.09360237363261066,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', 'x', '+', '+')"
RBP11,0.04665787022291127,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', 'x', '+', '-')"
RBP11,0.046657870222911374,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', 'x', '+', 'x')"
RBP11,0.05914587205688224,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', 'x', '-', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', 'x', '-', '-')"
RBP11,0.0032073771629981492,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', 'x', '-', 'x')"
RBP11,0.059145872056882196,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', 'x', 'x', '+')"
RBP11,0.0032073771629981492,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', 'x', 'x', '-')"
RBP11,0.0032073771629981475,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', '-', 'x', 'x', 'x')"
RBP11,0.09206929161854832,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '+', '+', '+')"
RBP11,0.04188004418039635,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '+', '+', '-')"
RBP11,0.041880044180396335,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '+', '+', 'x')"
RBP11,0.05527280463607477,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '+', '-', '+')"
RBP11,-0.0038813588970010755,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '+', '-', '-')"
RBP11,-0.003881358897001072,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '+', '-', 'x')"
RBP11,0.05527280463607471,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '+', 'x', '+')"
RBP11,-0.0038813588970010656,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '+', 'x', '-')"
RBP11,-0.0038813588970010725,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '+', 'x', 'x')"
RBP11,0.09360237363261063,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '-', '+', '+')"
RBP11,0.04665787022291127,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '-', '+', '-')"
RBP11,0.046657870222911374,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '-', '+', 'x')"
RBP11,0.05914587205688224,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '-', '-', '+')"
RBP11,0.003207377162998145,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '-', '-', '-')"
RBP11,0.0032073771629981492,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '-', '-', 'x')"
RBP11,0.059145872056882196,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '-', 'x', '+')"
RBP11,0.0032073771629981492,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '-', 'x', '-')"
RBP11,0.0032073771629981445,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', '-', 'x', 'x')"
RBP11,0.09360237363261069,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', 'x', '+', '+')"
RBP11,0.04665787022291136,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', 'x', '+', '-')"
RBP11,0.04665787022291136,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', 'x', '+', 'x')"
RBP11,0.059145872056882196,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', 'x', '-', '+')"
RBP11,0.0032073771629981466,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', 'x', '-', '-')"
RBP11,0.0032073771629981445,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', 'x', '-', 'x')"
RBP11,0.059145872056882244,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', 'x', 'x', '+')"
RBP11,0.00320737716299814,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', 'x', 'x', '-')"
RBP11,0.0032073771629981445,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '+', 'x', 'x', 'x', 'x', 'x', 'x')"
RBP11,0.07941107765205042,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', '+', '+', '+', '+', '+', '+')"
RBP11,0.019308747970907095,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', '+', '+', '+', '+', '+', '-')"
RBP11,0.01930874797090712,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', '+', '+', '+', '+', '+', 'x')"
RBP11,0.03511670897956578,669.7631802558899,28.95651650428772,93015700,"('+', '+', 'x', '-', '+', '+', '+', '+', '-', '+')"
